> break
   -116.41760000000    35.650900000000
   -116.38310000000    35.632200000000
   -116.35570000000    35.617700000000
   -116.33310000000    35.604800000000
   -116.31960000000    35.594700000000
> break
   -116.99500000000    36.534500000000
   -116.98380000000    36.516700000000
   -116.98000000000    36.503400000000
> break
   -116.93920000000    36.410200000000
   -116.93540000000    36.394600000000
   -116.93390000000    36.382600000000
   -116.93620000000    36.367200000000
   -116.93570000000    36.354700000000
   -116.93680000000    36.341000000000
   -116.93740000000    36.327800000000
   -116.93700000000    36.313300000000
   -116.93520000000    36.292300000000
   -116.93520000000    36.282300000000
   -116.93490000000    36.265600000000
   -116.93330000000    36.248900000000
   -116.93310000000    36.237500000000
   -116.93170000000    36.222400000000
   -116.92890000000    36.204400000000
   -116.92800000000    36.186100000000
   -116.92700000000    36.171900000000
   -116.92530000000    36.149700000000
   -116.92380000000    36.131000000000
   -116.92130000000    36.112200000000
   -116.91430000000    36.095700000000
   -116.91020000000    36.089800000000
   -116.89970000000    36.074000000000
   -116.88810000000    36.056700000000
   -116.87300000000    36.031200000000
   -116.85600000000    36.021800000000
   -116.83990000000    36.000900000000
   -116.82910000000    35.984400000000
   -116.82050000000    35.976300000000
   -116.81070000000    35.960900000000
   -116.80950000000    35.955100000000
> break
   -121.80720000000    36.687500000000
   -121.79490000000    36.683800000000
   -121.78040000000    36.680400000000
   -121.76710000000    36.675900000000
   -121.75590000000    36.672100000000
   -121.74570000000    36.669100000000
   -121.73550000000    36.663700000000
   -121.72200000000    36.659000000000
   -121.71100000000    36.655100000000
   -121.70170000000    36.650400000000
   -121.69200000000    36.644300000000
   -121.68090000000    36.637500000000
   -121.66980000000    36.630600000000
   -121.65970000000    36.624300000000
   -121.64900000000    36.618700000000
   -121.63820000000    36.613300000000
   -121.62500000000    36.605200000000
   -121.61330000000    36.597500000000
   -121.60070000000    36.589000000000
   -121.59240000000    36.582600000000
   -121.58360000000    36.575500000000
   -121.57490000000    36.568200000000
   -121.56490000000    36.560200000000
   -121.55210000000    36.545900000000
   -121.54490000000    36.537700000000
   -121.53410000000    36.526900000000
   -121.52610000000    36.518200000000
   -121.52060000000    36.500000000000
   -121.50670000000    36.492600000000
   -121.49770000000    36.485600000000
   -121.48080000000    36.467400000000
   -121.47120000000    36.461900000000
   -121.45960000000    36.452300000000
   -121.45000000000    36.443900000000
   -121.44030000000    36.435400000000
   -121.43010000000    36.427400000000
   -121.41840000000    36.419200000000
   -121.40770000000    36.410000000000
   -121.39790000000    36.401100000000
   -121.39120000000    36.391800000000
   -121.38500000000    36.380600000000
   -121.37790000000    36.371800000000
   -121.37300000000    36.360100000000
   -121.36650000000    36.349400000000
   -121.36220000000    36.340000000000
   -121.35780000000    36.331700000000
   -121.35280000000    36.322600000000
   -121.34380000000    36.312500000000
   -121.33690000000    36.302700000000
   -121.33060000000    36.294100000000
   -121.32350000000    36.285100000000
   -121.31500000000    36.276800000000
   -121.30600000000    36.267600000000
   -121.29610000000    36.259900000000
   -121.28630000000    36.253000000000
   -121.27910000000    36.245900000000
   -121.27210000000    36.239300000000
   -121.26380000000    36.231900000000
   -121.25500000000    36.224600000000
   -121.25000000000    36.216600000000
   -121.23720000000    36.205100000000
   -121.22900000000    36.195800000000
   -121.21910000000    36.185800000000
   -121.20790000000    36.174900000000
   -121.19600000000    36.162500000000
   -121.18470000000    36.151800000000
   -121.17530000000    36.140700000000
   -121.16590000000    36.130100000000
   -121.15300000000    36.117100000000
   -121.14060000000    36.104400000000
   -121.12850000000    36.091800000000
   -121.11850000000    36.081500000000
   -121.10330000000    36.067800000000
   -121.09100000000    36.055800000000
   -121.08110000000    36.042200000000
   -121.06790000000    36.027900000000
   -121.05520000000    36.014600000000
   -121.04840000000    36.003900000000
   -121.03970000000    35.992900000000
   -121.02750000000    35.979600000000
   -121.01810000000    35.965800000000
   -121.00840000000    35.953200000000
   -120.99710000000    35.938900000000
   -120.98640000000    35.925700000000
   -120.97560000000    35.910500000000
   -120.96090000000    35.892000000000
   -120.94550000000    35.872600000000
   -120.93300000000    35.853200000000
   -120.92300000000    35.838300000000
   -120.91130000000    35.822800000000
   -120.89370000000    35.804000000000
   -120.87500000000    35.789900000000
   -120.86760000000    35.773400000000
   -120.85150000000    35.758000000000
   -120.83080000000    35.743000000000
   -120.81500000000    35.729500000000
   -120.79860000000    35.712700000000
   -120.78300000000    35.697900000000
   -120.76950000000    35.682300000000
   -120.75390000000    35.666000000000
   -120.73850000000    35.653400000000
   -120.72040000000    35.636700000000
   -120.71130000000    35.624000000000
   -120.69370000000    35.610300000000
   -120.68390000000    35.597400000000
   -120.66970000000    35.578500000000
   -120.66050000000    35.562500000000
   -120.65030000000    35.543900000000
   -120.63980000000    35.524600000000
   -120.63110000000    35.505700000000
   -120.61870000000    35.482200000000
   -120.60780000000    35.460600000000
   -120.59800000000    35.440800000000
   -120.59020000000    35.426400000000
   -120.58070000000    35.408500000000
   -120.57000000000    35.392900000000
   -120.55930000000    35.376700000000
   -120.54740000000    35.360500000000
   -120.53780000000    35.345200000000
   -120.50000000000    35.327400000000
   -120.50000000000    35.315900000000
   -120.49390000000    35.305600000000
   -120.48440000000    35.297400000000
> break
   -121.39850000000    36.835600000000
   -121.39570000000    36.830200000000
   -121.39000000000    36.822000000000
   -121.38250000000    36.813200000000
   -121.37420000000    36.805200000000
   -121.36560000000    36.799200000000
   -121.35370000000    36.789100000000
   -121.34000000000    36.775500000000
   -121.32790000000    36.764300000000
   -121.31730000000    36.754600000000
   -121.30900000000    36.746400000000
   -121.29750000000    36.735600000000
   -121.28680000000    36.726600000000
   -121.27470000000    36.716800000000
   -121.26470000000    36.708800000000
   -121.25000000000    36.694300000000
   -121.24290000000    36.684900000000
   -121.23260000000    36.675700000000
   -121.22050000000    36.665300000000
   -121.21040000000    36.656100000000
   -121.20250000000    36.646300000000
   -121.19460000000    36.638000000000
   -121.18540000000    36.628900000000
   -121.17530000000    36.621700000000
   -121.16410000000    36.611900000000
   -121.15110000000    36.600700000000
   -121.13890000000    36.591900000000
   -121.12640000000    36.580900000000
   -121.11290000000    36.568900000000
   -121.09750000000    36.555000000000
   -121.08170000000    36.541200000000
   -121.06720000000    36.528200000000
   -121.05480000000    36.516300000000
   -121.04180000000    36.500000000000
   -121.02900000000    36.492000000000
   -121.01830000000    36.479900000000
   -121.00950000000    36.466400000000
> break
   -118.28300000000    36.897300000000
   -118.28680000000    36.875000000000
   -118.29640000000    36.873700000000
   -118.30260000000    36.860400000000
   -118.30580000000    36.847700000000
   -118.30690000000    36.835700000000
   -118.30580000000    36.825100000000
   -118.30480000000    36.813500000000
   -118.30350000000    36.802700000000
   -118.30130000000    36.791200000000
   -118.29860000000    36.779400000000
   -118.29390000000    36.765900000000
   -118.29130000000    36.756900000000
   -118.28520000000    36.746300000000
   -118.27880000000    36.735600000000
   -118.27230000000    36.725400000000
   -118.26460000000    36.717800000000
   -118.25880000000    36.710900000000
   -118.25160000000    36.701400000000
   -118.24630000000    36.693200000000
   -118.24190000000    36.685100000000
   -118.23870000000    36.677500000000
   -118.23360000000    36.667900000000
   -118.23040000000    36.659800000000
   -118.22730000000    36.650000000000
   -118.22400000000    36.640600000000
   -118.21830000000    36.627900000000
   -118.21050000000    36.617200000000
   -118.19980000000    36.604200000000
   -118.19140000000    36.593700000000
   -118.18400000000    36.586200000000
   -118.17760000000    36.578100000000
   -118.16510000000    36.564400000000
   -118.15180000000    36.551900000000
   -118.13850000000    36.538600000000
   -118.12590000000    36.527100000000
   -118.10190000000    36.507400000000
> break
   -118.05560000000    36.443200000000
   -118.05260000000    36.436000000000
   -118.04750000000    36.424500000000
   -118.03920000000    36.399600000000
   -118.03710000000    36.389300000000
   -118.03480000000    36.377300000000
   -118.03400000000    36.366500000000
   -118.03260000000    36.354000000000
   -118.03370000000    36.343600000000
   -118.03580000000    36.332100000000
   -118.03800000000    36.321800000000
   -118.03870000000    36.312500000000
   -118.03810000000    36.301700000000
   -118.03700000000    36.291100000000
   -118.03270000000    36.278300000000
   -118.02490000000    36.265600000000
   -118.01710000000    36.254700000000
   -118.01000000000    36.244500000000
   -118.00090000000    36.230000000000
   -117.99430000000    36.215900000000
   -117.99000000000    36.198600000000
   -117.98800000000    36.183600000000
   -117.98890000000    36.169700000000
   -117.98950000000    36.156400000000
   -117.99000000000    36.142100000000
   -117.99070000000    36.125000000000
   -117.99170000000    36.115300000000
   -117.98940000000    36.093600000000
   -117.98190000000    36.073000000000
   -117.97460000000    36.055400000000
   -117.96800000000    36.041400000000
   -117.96050000000    36.023600000000
   -117.95220000000    36.002400000000
   -117.94500000000    35.986000000000
   -117.93370000000    35.969900000000
   -117.92380000000    35.958000000000
   -117.89840000000    35.937500000000
   -117.89830000000    35.929200000000
   -117.88430000000    35.910500000000
   -117.87420000000    35.888000000000
   -117.87400000000    35.871600000000
   -117.87730000000    35.843700000000
   -117.87870000000    35.832400000000
